,Adelie Land (France)_y,Afghanistan_y,Albania_y,Algeria_y,"Americas, nfd_y",Andorra_y,Angola_y,Anguilla_y,"Antarctica, nfd_y",Antigua and Barbuda_y,Argentina_y,Argentinian Antarctic Territory_y,Armenia_y,Aruba_y,At sea_y,Australia_y,"Australia (includes External Territories), nfd_y",Australian Antarctic Territory_y,"Australian External Territories, nec_y",Austria_y,Azerbaijan_y,Bahamas_y,Bahrain_y,Bangladesh_y,Barbados_y,Belarus_y,Belgium_y,Belize_y,Benin_y,Bermuda_y,Bhutan_y,Bosnia and Herzegovina_y,Botswana_y,Brazil_y,British Antarctic Territory_y,Brunei Darussalam_y,Bulgaria_y,Burkina Faso_y,Burundi_y,Cambodia_y,Cameroon_y,Canada_y,"Caribbean, nfd_y",Cayman Islands_y,Central African Republic_y,"Central America, nfd_y","Central Asia, nfd_y","Central and West Africa, nfd_y",Chad_y,Chile_y,Chilean Antarctic Territory_y,"Chinese Asia (includes Mongolia), nfd_y",Colombia_y,Comoros_y,"Congo, Democratic Republic of_y",Cook Islands_y,Costa Rica_y,Croatia_y,Cuba_y,Cyprus_y,Czech Republic_y,Denmark_y,Djibouti_y,Dominica_y,Dominican Republic_y,"Eastern Europe, nfd_y",Ecuador_y,Egypt_y,El Salvador_y,England_y,Equatorial Guinea_y,Eritrea_y,Estonia_y,Ethiopia_y,Falkland Islands_y,Fiji_y,Finland_y,France_y,French Guiana_y,French Polynesia_y,Gabon_y,Gambia_y,Gaza Strip and West Bank_y,Georgia_y,Germany_y,Ghana_y,Gibraltar_y,Greece_y,Greenland_y,Grenada_y,Guadeloupe_y,Guam_y,Guatemala_y,Guinea_y,Guinea-Bissau_y,Guyana_y,Haiti_y,Holy See_y,Honduras_y,Hong Kong (SAR of China)_y,Hungary_y,Iceland_y,Inadequately described_y_2,India_y,Indonesia_y,Iran_y,Iraq_y,Ireland_y,Isle of Man_y,Israel_y,Italy_y,Jamaica_y,Japan_y,"Japan and the Koreas, nfd_y",Jordan_y,Kazakhstan_y,Kenya_y,Kiribati_y,"Korea, Democratic People's Republic of (North)_y","Korea, Republic of (South)_y",Kuwait_y,Laos_y,Latvia_y,Lebanon_y,Lesotho_y,Liberia_y,Libya_y,Liechtenstein_y,Lithuania_y,Luxembourg,Macau (SAR of China)_y,Madagascar_y,"Mainland South-East Asia, nfd_y",Malawi_y,Malaysia_y,Maldives_y,Mali_y,Malta_y,"Maritime South-East Asia, nfd_y",Marshall Islands_y,Martinique_y,Mauritania_y,Mauritius_y,Mayotte_y,"Melanesia, nfd_y",Mexico_y,"Micronesia, Federated States of_y","Micronesia, nfd_y","Middle East, nfd_y",Moldova_y,Monaco_y,Mongolia_y,Montenegro_y,Montserrat_y,Morocco_y,Mozambique_y,Namibia_y,Nauru_y,Nepal_y,Netherlands_y,New Caledonia_y,New Zealand_y,Nicaragua_y,Niger_y,Nigeria_y,Niue_y,Norfolk Island_y,"North Africa and the Middle East, nfd_y","North Africa, nfd_y","North-East Asia, nfd_y","North-West Europe, nfd_y","Northern America, nfd_y","Northern Europe, nfd_y",Northern Ireland_y,Northern Mariana Islands_y,Norway_y,Not stated_y_3,"Oceania and Antarctica, nfd_y",Oman_y,Pakistan_y,Palau_y,Panama_y,Papua New Guinea_y,Paraguay_y,Peru_y,Philippines_y,Poland_y,"Polynesia (excludes Hawaii), nec_y","Polynesia (excludes Hawaii), nfd_y",Portugal_y,Puerto Rico_y,Qatar_y,Queen Maud Land (Norway)_y,Romania_y,Ross Dependency (New Zealand)_y,Russian Federation_y,Rwanda_y,Samoa_y,"Samoa, American_y",San Marino_y,Saudi Arabia_y,Scotland_y,Senegal_y,Serbia_y,Seychelles_y,Sierra Leone_y,Singapore_y,Slovakia_y,Slovenia_y,Solomon Islands_y,Somalia_y,South Africa_y,"South America, nec_y","South America, nfd_y","South Eastern Europe, nfd_y","South-East Asia, nfd_y","Southern Asia, nfd_y","Southern Europe, nfd_y","Southern and Central Asia, nfd_y","Southern and East Africa, nec_y","Southern and East Africa, nfd_y","Southern and Eastern Europe, nfd_y",Spain_y,Sri Lanka_y,St Helena_y,St Kitts and Nevis_y,St Lucia_y,St Pierre and Miquelon_y,St Vincent and the Grenadines_y,"Sub-Saharan Africa, nfd_y",Sudan_y,Suriname_y,Swaziland_y,Sweden_y,Switzerland_y,Syria_y,Taiwan_y,Tajikistan_y,Tanzania_y,Thailand_y,Togo_y,Tokelau_y,Tonga_y,Trinidad and Tobago_y,Tunisia_y,Turkey_y,Turkmenistan_y,Turks and Caicos Islands_y,Tuvalu_y,Uganda_y,Ukraine_y,United Arab Emirates_y,United States of America_y,Uruguay_y,Uzbekistan_y,Vanuatu_y,"Virgin Islands, British_y","Virgin Islands, United States_y",Wales_y,Wallis and Futuna_y,"Western Europe, nfd_y",Western Sahara_y,Yemen_y,Zambia_y,Zimbabwe_y
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11455.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,3.0,53.0,4.0,0.0,4.0,18.0,0.0,0.0,27.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1313.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0
122,0.0,25.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,12.0,0.0,0.0,107409.0,0.0,0.0,0.0,135.0,9.0,0.0,26.0,144.0,0.0,16.0,48.0,0.0,0.0,4.0,0.0,46.0,13.0,145.0,0.0,29.0,36.0,0.0,0.0,88.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,305.0,0.0,6.0,0.0,0.0,190.0,7.0,145.0,63.0,56.0,0.0,0.0,0.0,57.0,8.0,261.0,31.0,4965.0,0.0,5.0,16.0,32.0,0.0,190.0,31.0,379.0,0.0,3.0,0.0,0.0,14.0,9.0,670.0,19.0,0.0,1606.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,1766.0,194.0,3.0,100.0,4047.0,745.0,651.0,179.0,489.0,0.0,123.0,1529.0,14.0,400.0,0.0,10.0,3.0,83.0,0.0,0.0,697.0,50.0,28.0,55.0,136.0,0.0,0.0,21.0,0.0,38.0,9.0,46.0,0.0,0.0,7.0,3329.0,6.0,0.0,108.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,68.0,0.0,0.0,4.0,5.0,0.0,5.0,12.0,0.0,11.0,7.0,3.0,3.0,122.0,313.0,4.0,2648.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,19.0,8078.0,0,48.0,227.0,0.0,0.0,98.0,0.0,47.0,564.0,369.0,0.0,0.0,38.0,0.0,13.0,0.0,86.0,0.0,147.0,3.0,16.0,0.0,0.0,251.0,610.0,0.0,89.0,9.0,5.0,966.0,21.0,48.0,12.0,0.0,1015.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,88.0,110.0,47.0,815.0,3.0,23.0,467.0,0.0,0.0,28.0,11.0,8.0,174.0,0.0,0.0,0.0,16.0,71.0,75.0,1087.0,10.0,7.0,7.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,50.0,131.0
123,0.0,476.0,166.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,304.0,0.0,6.0,0.0,0.0,87157.0,0.0,0.0,0.0,167.0,6.0,0.0,11.0,485.0,0.0,12.0,24.0,0.0,0.0,0.0,0.0,1223.0,11.0,48.0,0.0,5.0,51.0,0.0,45.0,221.0,7.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,0.0,0.0,131.0,0.0,70.0,123.0,3.0,2282.0,8.0,1341.0,31.0,26.0,9.0,0.0,0.0,27.0,4.0,1012.0,506.0,1650.0,0.0,358.0,9.0,964.0,0.0,602.0,37.0,116.0,0.0,0.0,0.0,0.0,40.0,11.0,936.0,67.0,0.0,2216.0,0.0,0.0,0.0,0.0,13.0,31.0,0.0,4.0,0.0,0.0,8.0,515.0,114.0,0.0,175.0,9279.0,391.0,602.0,471.0,201.0,0.0,19.0,3192.0,5.0,97.0,0.0,34.0,11.0,170.0,0.0,0.0,152.0,45.0,343.0,12.0,786.0,0.0,223.0,103.0,0.0,26.0,0.0,30.0,0.0,0.0,6.0,925.0,0.0,0.0,4522.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,31.0,0.0,0.0,3.0,0.0,0.0,5.0,106.0,0.0,13.0,7.0,0.0,5.0,598.0,199.0,4.0,3272.0,4.0,0.0,147.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,110.0,0.0,13.0,14158.0,0,14.0,1817.0,0.0,0.0,92.0,22.0,57.0,5746.0,1063.0,0.0,0.0,241.0,0.0,10.0,0.0,242.0,0.0,107.0,23.0,821.0,24.0,0.0,54.0,350.0,4.0,721.0,24.0,57.0,230.0,17.0,213.0,12.0,215.0,183.0,0.0,0.0,718.0,0.0,36.0,0.0,0.0,0.0,4.0,0.0,152.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,0.0,0.0,25.0,46.0,231.0,150.0,0.0,30.0,535.0,4.0,3.0,237.0,6.0,6.0,661.0,0.0,0.0,10.0,87.0,187.0,85.0,252.0,231.0,6.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,14.0,11.0,71.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,661.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31243.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,657.0,0.0,0.0,3.0,0.0,0.0,11.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,6.0,81.0,13.0,3.0,3.0,48.0,0.0,0.0,155.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,109.0,0.0,383.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,3312.0,0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,203.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,96.0,0.0,9.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,33.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,3.0,0.0,3.0,26.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0
126,0.0,124.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3.0,0.0,0.0,70371.0,0.0,0.0,0.0,74.0,0.0,0.0,8.0,93.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,76.0,12.0,38.0,0.0,4.0,13.0,0.0,0.0,76.0,0.0,115.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,22.0,0.0,5.0,44.0,0.0,168.0,0.0,31.0,27.0,29.0,0.0,0.0,0.0,13.0,0.0,214.0,61.0,4133.0,0.0,0.0,6.0,62.0,0.0,162.0,15.0,57.0,0.0,0.0,0.0,0.0,5.0,0.0,430.0,5.0,0.0,85.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,53.0,58.0,0.0,47.0,1668.0,109.0,49.0,15.0,217.0,0.0,15.0,362.0,0.0,48.0,0.0,12.0,11.0,93.0,4.0,0.0,60.0,10.0,4.0,8.0,37.0,0.0,21.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,182.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,4.0,3.0,0.0,3.0,29.0,618.0,0.0,1643.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,10.0,5909.0,0,7.0,142.0,0.0,0.0,35.0,0.0,14.0,612.0,124.0,0.0,0.0,35.0,0.0,0.0,0.0,159.0,0.0,38.0,3.0,73.0,0.0,0.0,10.0,596.0,0.0,82.0,45.0,4.0,126.0,17.0,29.0,5.0,0.0,456.0,0.0,0.0,106.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,18.0,42.0,5.0,76.0,0.0,8.0,120.0,0.0,0.0,10.0,4.0,0.0,39.0,0.0,0.0,3.0,5.0,22.0,21.0,204.0,31.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,16.0,115.0
127,0.0,8528.0,83.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,327.0,0.0,42.0,0.0,0.0,168032.0,0.0,0.0,0.0,201.0,12.0,0.0,33.0,399.0,0.0,23.0,60.0,0.0,0.0,4.0,0.0,1129.0,10.0,54.0,0.0,25.0,69.0,0.0,13.0,1658.0,0.0,233.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1034.0,0.0,0.0,154.0,0.0,26.0,492.0,9.0,1265.0,8.0,172.0,114.0,63.0,0.0,0.0,0.0,37.0,8.0,1187.0,592.0,8502.0,0.0,58.0,7.0,290.0,0.0,1929.0,39.0,178.0,0.0,9.0,0.0,0.0,90.0,4.0,1030.0,59.0,3.0,789.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,4.0,0.0,0.0,6.0,455.0,481.0,0.0,208.0,17937.0,836.0,882.0,652.0,546.0,0.0,99.0,1657.0,6.0,119.0,0.0,88.0,23.0,362.0,0.0,0.0,416.0,105.0,176.0,21.0,703.0,3.0,66.0,31.0,0.0,25.0,0.0,34.0,3.0,0.0,32.0,1529.0,4.0,0.0,388.0,0.0,0.0,0.0,0.0,3171.0,0.0,0.0,50.0,0.0,0.0,3.0,13.0,0.0,4.0,15.0,0.0,31.0,18.0,6.0,13.0,305.0,1239.0,3.0,7113.0,10.0,0.0,153.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,4.0,23.0,16846.0,0,50.0,2396.0,0.0,0.0,67.0,7.0,87.0,4694.0,1262.0,0.0,0.0,206.0,0.0,21.0,0.0,1380.0,0.0,222.0,3.0,1362.0,12.0,0.0,123.0,1586.0,0.0,800.0,217.0,38.0,742.0,42.0,91.0,4.0,56.0,2061.0,0.0,3.0,939.0,0.0,25.0,0.0,4.0,0.0,7.0,0.0,106.0,11282.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,33.0,75.0,175.0,226.0,0.0,22.0,656.0,0.0,3.0,85.0,8.0,11.0,797.0,0.0,0.0,3.0,39.0,148.0,319.0,574.0,178.0,13.0,6.0,0.0,0.0,217.0,0.0,0.0,0.0,5.0,52.0,494.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10654.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,34.0,9.0,0.0,0.0,10.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,79.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1182.0,0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,63.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0
129,0.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17456.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,472.0,0.0,0.0,0.0,3.0,0.0,16.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,67.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,61.0,9.0,11.0,0.0,29.0,0.0,0.0,62.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,72.0,0.0,243.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,1715.0,0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,3.0,10.0,0.0,24.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,36.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13539.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,5.0,0.0,3.0,13.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1491.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
