,lga,Adelie Land (France)_x,Afghanistan_x,Albania_x,Algeria_x,"Americas, nfd_x",Andorra_x,Angola_x,Anguilla_x,"Antarctica, nfd_x",Antigua and Barbuda_x,Argentina_x,Argentinian Antarctic Territory_x,Armenia_x,Aruba_x,At sea_x,Australia_x,"Australia (includes External Territories), nfd_x",Australian Antarctic Territory_x,"Australian External Territories, nec_x",Austria_x,Azerbaijan_x,Bahamas_x,Bahrain_x,Bangladesh_x,Barbados_x,Belarus_x,Belgium_x,Belize_x,Benin_x,Bermuda_x,Bhutan_x,Bosnia and Herzegovina_x,Botswana_x,Brazil_x,British Antarctic Territory_x,Brunei Darussalam_x,Bulgaria_x,Burkina Faso_x,Burundi_x,Cambodia_x,Cameroon_x,Canada_x,"Caribbean, nfd_x",Cayman Islands_x,Central African Republic_x,"Central America, nfd_x","Central Asia, nfd_x","Central and West Africa, nfd_x",Chad_x,Chile_x,Chilean Antarctic Territory_x,"Chinese Asia (includes Mongolia), nfd_x",Colombia_x,Comoros_x,"Congo, Democratic Republic of_x",Cook Islands_x,Costa Rica_x,Croatia_x,Cuba_x,Cyprus_x,Czech Republic_x,Denmark_x,Djibouti_x,Dominica_x,Dominican Republic_x,"Eastern Europe, nfd_x",Ecuador_x,Egypt_x,El Salvador_x,England_x,Equatorial Guinea_x,Eritrea_x,Estonia_x,Ethiopia_x,Falkland Islands_x,Fiji_x,Finland_x,France_x,French Guiana_x,French Polynesia_x,Gabon_x,Gambia_x,Gaza Strip and West Bank_x,Georgia_x,Germany_x,Ghana_x,Gibraltar_x,Greece_x,Greenland_x,Grenada_x,Guadeloupe_x,Guam_x,Guatemala_x,Guinea_x,Guinea-Bissau_x,Guyana_x,Haiti_x,Holy See_x,Honduras_x,Hong Kong (SAR of China)_x,Hungary_x,Iceland_x,Inadequately described_x,India_x,Indonesia_x,Iran_x,Iraq_x,Ireland_x,Isle of Man_x,Israel_x,Italy_x,Jamaica_x,Japan_x,"Japan and the Koreas, nfd_x",Jordan_x,Kazakhstan_x,Kenya_x,Kiribati_x,"Korea, Democratic People's Republic of (North)_x","Korea, Republic of (South)_x",Kuwait_x,Laos_x,Latvia_x,Lebanon_x,Lesotho_x,Liberia_x,Libya_x,Liechtenstein_x,Lithuania_x,Luxembourg_x,Macau (SAR of China)_x,Madagascar_x,"Mainland South-East Asia, nfd_x",Malawi_x,Malaysia_x,Maldives_x,Mali_x,Malta_x,"Maritime South-East Asia, nfd_x",Marshall Islands_x,Martinique_x,Mauritania_x,Mauritius_x,Mayotte_x,"Melanesia, nfd_x",Mexico_x,"Micronesia, Federated States of_x","Micronesia, nfd_x","Middle East, nfd_x",Moldova_x,Monaco_x,Mongolia_x,Montenegro_x,Montserrat_x,Morocco_x,Mozambique_x,Namibia_x,Nauru_x,Nepal_x,Netherlands_x,New Caledonia_x,New Zealand_x,Nicaragua_x,Niger_x,Nigeria_x,Niue_x,Norfolk Island_x,"North Africa and the Middle East, nfd_x","North Africa, nfd_x","North-East Asia, nfd_x","North-West Europe, nfd_x","Northern America, nfd_x","Northern Europe, nfd_x",Northern Ireland_x,Northern Mariana Islands_x,Norway_x,Not stated_x,"Oceania and Antarctica, nfd_x",Oman_x,Pakistan_x,Palau_x,Panama_x,Papua New Guinea_x,Paraguay_x,Peru_x,Philippines_x,Poland_x,"Polynesia (excludes Hawaii), nec_x","Polynesia (excludes Hawaii), nfd_x",Portugal_x,Puerto Rico_x,Qatar_x,Queen Maud Land (Norway)_x,Romania_x,Ross Dependency (New Zealand)_x,Russian Federation_x,Rwanda_x,Samoa_x,"Samoa, American_x",San Marino_x,Saudi Arabia_x,Scotland_x,Senegal_x,Serbia_x,Seychelles_x,Sierra Leone_x,Singapore_x,Slovakia_x,Slovenia_x,Solomon Islands_x,Somalia_x,South Africa_x,"South America, nec_x","South America, nfd_x","South Eastern Europe, nfd_x","South-East Asia, nfd_x","Southern Asia, nfd_x","Southern Europe, nfd_x","Southern and Central Asia, nfd_x","Southern and East Africa, nec_x","Southern and East Africa, nfd_x","Southern and Eastern Europe, nfd_x",Spain_x,Sri Lanka_x,St Helena_x,St Kitts and Nevis_x,St Lucia_x,St Pierre and Miquelon_x,St Vincent and the Grenadines_x,"Sub-Saharan Africa, nfd_x",Sudan_x,Suriname_x,Swaziland_x,Sweden_x,Switzerland_x,Syria_x,Taiwan_x,Tajikistan_x,Tanzania_x,Thailand_x,Togo_x,Tokelau_x,Tonga_x,Trinidad and Tobago_x,Tunisia_x,Turkey_x,Turkmenistan_x,Turks and Caicos Islands_x,Tuvalu_x,Uganda_x,Ukraine_x,United Arab Emirates_x,United States of America_x,Uruguay_x,Uzbekistan_x,Vanuatu_x,"Virgin Islands, British_x","Virgin Islands, United States_x",Wales_x,Wallis and Futuna_x,"Western Europe, nfd_x",Western Sahara_x,Yemen_x,Zambia_x,Zimbabwe_x,$1_$149,$150_$249_x,$250_$399_x,$400_$599,$600_$799,$800_$999,$1600_$1999_x,$1000_$1299,$2000_or_more,Acehnese,Afghan,African American,"African, so described",Afrikaner,Akan,Albanian,Algerian,American,Amhara,Anglo-Burmese,Anglo-Indian,Angolan,"Arab, nfd",Argentinian,Armenian,"Asian, so described",Australian,Australian Aboriginal,"Australian Peoples, nfd",Australian South Sea Islander,Austrian,Azeri,Balinese,Barbadian,Basque,Batswana,Belarusan,Belgian,Bengali,Berber,Bermudan,Bolivian,Bosnian,Brazilian,"British, nfd",Bruneian,Bulgarian,Burgher,Burmese,Canadian,"Caribbean Islander, nfd",Catalan,"Caucasian, so described","Central American, nfd","Central Asian, nfd","Central and West African, nfd",Channel Islander,Chilean,Chinese,"Chinese Asian, nfd",Colombian,Cook Islander,Coptic,Costa Rican,"Creole, so described",Croatian,Cuban,Cypriot,Czech,Danish,Dinka,Dutch,"Eastern European, nfd",Ecuadorian,Egyptian,English,Eritrean,Estonian,Ethiopian,"Eurasian, so described","European, so described",Fijian,Filipino,Finnish,Flemish,French,French Canadian,Frisian,Georgian,German,Ghanaian,Gibraltarian,Greek,Guatemalan,Gujarati,Guyanese,Hawaiian,Hazara,Hmong,Hungarian,Hutu,I-Kiribati,Icelandic,Inadequately described_y,Indian,Indonesian,Iranian,Iraqi,Irish,Italian,Ivorean,Jamaican,Japanese,Javanese,Jewish,Jordanian,Kadazan,Karen,Kazakh,Kenyan,Korean,Kurdish,Kuwaiti,Lao,Latvian,Lebanese,Liberian,Libyan,Lithuanian,Luxembourg_y,Macedonian,Madurese,"Mainland South-East Asian, nfd",Malawian,Malay,Malayali,Maldivian,Maltese,Manx,Maori,"Maritime South-East Asian, nfd",Masai,Mauritian,Mayan,"Melanesian and Papuan, nfd",Mexican,"Micronesian, nfd",Moldovan,Mon,Mongolian,Montenegrin,Moroccan,Mozambican,Native North American Indian,Nauruan,Nepalese,New Caledonian,"New Zealand Peoples, nfd",New Zealander,Ni-Vanuatu,Nicaraguan,Nigerian,Niuean,"North African and Middle Eastern, nfd","North American, nfd","North-East Asian, nfd","North-West European, nfd","Northern European, nfd",Norwegian,Not stated_y,Nuer,"Oceanian, nfd",Oromo,"Other North African and Middle Eastern, nfd","Other North-East Asian, nfd",Pakistani,Palestinian,Papua New Guinean,Paraguayan,Pathan,Peruvian,Polish,"Polynesian, nfd",Portuguese,Puerto Rican,Punjabi,Romanian,Russian,Salvadoran,Samoan,Saudi Arabian,Scottish,Serbian,Seychellois,Sierra Leonean,Sikh,Singaporean,Sinhalese,Slovak,Slovene,Solomon Islander,Somali,Sorb/Wend,South African,"South American, nfd","South Eastern European, nfd","South-East Asian, nfd","Southern Asian, nfd","Southern European, nfd","Southern and Central Asian, nfd","Southern and East African, nfd","Southern and Eastern European, nfd",Spanish,"Sub-Saharan African, nfd",Sudanese,Sundanese,Swedish,Swiss,Syrian,Tahitian,Taiwanese,Tajik,Tanzanian,Tatar,Temoq,Thai,Tibetan,Tigrayan,Tigre,Timorese,Tokelauan,Tongan,Torres Strait Islander,Tunisian,Turkish,Turkmen,Tuvaluan,Ugandan,Uighur,Ukrainian,Uruguayan,Uzbek,Venezuelan,Vietnamese,Vlach,Welsh,"Western European, nfd",Yemeni,Yoruba,Zambian,Zimbabwean,Zulu,Air and Space Transport,Basic Material Wholesaling,Coal Mining,Defence,Forestry and Logging,Machinery and Equipment Manufacturing,Metal Ore Mining,Non-Metallic Mineral Product Manufacturing,Not applicable_x,Not stated_x_2,Oil and Gas Extraction,Other Transport,Rail Transport,Road Transport,"Water Supply, Sewerage and Drainage Services",Water Transport,new_accomodation,new_admin,new_agriculture,new_construction,new_education,new_electricity,new_finance,new_food,new_property,new_personal_services,$1_$99,$100_$149,$150_$249_y,$250_$399_y,$400_$549,$550_$649,$650_$749,$750_$849,$850_$949,$950_$1049,$1050_$1199,$1200_$1399,$1400_$1599,$1600_$1999_y,$2000_$2399,$2400_$2999,$3000_$3999,$4000_and_over,$0_$49,$50_$74,$75_$99,$100_$119,$120_$139,$140_$159,$160_$179,$180_$199,$200_$224,$225_$249,$250_$274,$275_$299,$300_$349,$350_$449,$450_$549,$550_and_over,Inadequately described_x_2,Not applicable_y,Not stated_y_2,Professionals,new_labourers,new_clerical,new_managers,Buddhism,Christianity,Hinduism,Islam,Judaism,Not stated_x_3,Other Religions,Advanced Diploma and Diploma Level,Bachelor Degree Level,Certificate Level,Graduate Diploma and Graduate Certificate Level,Level of education inadequately described,Level of education not stated,Not applicable,Postgraduate Degree Level
0,Albury (C),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40479.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,91.0,0.0,0.0,16.0,0.0,0.0,0.0,139.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,43.0,0.0,7.0,16.0,8.0,0.0,0.0,0.0,14.0,0.0,25.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,38.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,9.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,0.0,6.0,355.0,22.0,13.0,0.0,72.0,0.0,4.0,90.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,37.0,0.0,81.0,8.0,28.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,193.0,0.0,477.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,2452.0,0,0.0,24.0,0.0,0.0,21.0,0.0,3.0,219.0,48.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,189.0,0.0,31.0,3.0,0.0,13.0,0.0,18.0,0.0,0.0,136.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,22.0,6.0,6.0,0.0,0.0,44.0,11.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,28.0,0.0,83.0,12.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,10.0,30.0,2712.0,4084.0,4352.0,5368.0,4669.0,3618.0,2073.0,3102.0,1331.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,13811.0,60.0,0.0,4.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,210.0,0.0,3.0,3.0,0.0,0.0,0.0,103.0,0.0,3.0,36.0,29.0,0.0,440.0,14.0,0.0,19.0,18671.0,0.0,9.0,6.0,3.0,8.0,11.0,210.0,19.0,0.0,42.0,0.0,0.0,0.0,2024.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,73.0,346.0,14.0,17.0,0.0,3722.0,712.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,112.0,12.0,85.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,45.0,0.0,74.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3083,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,144.0,0.0,14.0,0.0,18.0,14.0,31.0,0.0,8.0,0.0,1941.0,50.0,0.0,0.0,0.0,0.0,6.0,8.0,26.0,0.0,0.0,0.0,49.0,0.0,29.0,0.0,18.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,19.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,0.0,12.0,0.0,73.0,0.0,0.0,0.0,0.0,12.0,0.0,39.0,203.0,3.0,175.0,11.0,382.0,6.0,108.0,25378.0,230.0,0.0,7.0,25.0,640.0,43.0,3.0,325.0,281.0,211.0,1158.0,43.0,80.0,287.0,2871.0,217.0,437.0,56.0,77.0,175.0,168.0,334.0,522.0,589.0,818.0,684.0,666.0,430.0,531.0,214.0,91.0,248.0,230.0,78.0,60.0,137.0,354.0,495.0,660.0,684.0,572.0,712.0,464.0,573.0,311.0,346.0,146.0,153.0,63.0,66.0,146.0,169.0,25378.0,187.0,4233.0,7426.0,3113.0,2477.0,440,32861,450,237,26,3682,207,2771.0,4052.0,8497.0,697.0,486.0,3819.0,26734.0,758
1,Ballina (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,33168.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,4.0,20.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,1399.0,0.0,0.0,3.0,0.0,0.0,33.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,0.0,3.0,59.0,22.0,16.0,4.0,64.0,0.0,10.0,90.0,3.0,50.0,0.0,0.0,0.0,14.0,0.0,0.0,12.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,161.0,0.0,600.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,12.0,1885.0,0,0.0,4.0,0.0,0.0,66.0,0.0,0.0,93.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,8.0,0.0,0.0,17.0,3.0,8.0,5.0,0.0,175.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,0.0,3.0,0.0,4.0,60.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,7.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,4.0,24.0,2373.0,3977.0,4379.0,5220.0,3929.0,2563.0,1575.0,1986.0,1043.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,11557.0,162.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,0.0,3.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,168.0,0.0,0.0,3.0,0.0,0.0,0.0,53.0,0.0,9.0,15.0,31.0,0.0,315.0,4.0,0.0,3.0,16993.0,0.0,15.0,0.0,3.0,7.0,12.0,86.0,15.0,0.0,47.0,6.0,0.0,0.0,799.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,28.0,56.0,12.0,24.0,3.0,3019.0,692.0,0.0,0.0,50.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,14.0,21.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,65.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,126.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2227,0.0,4.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,59.0,0.0,8.0,0.0,6.0,0.0,22.0,0.0,4.0,0.0,1664.0,11.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,63.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,15.0,0.0,90.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,159.0,14.0,13.0,3.0,41.0,17.0,33.0,22680.0,143.0,3.0,10.0,3.0,288.0,36.0,11.0,371.0,224.0,666.0,938.0,29.0,91.0,189.0,2146.0,243.0,315.0,44.0,49.0,109.0,92.0,178.0,250.0,310.0,369.0,278.0,349.0,263.0,418.0,169.0,135.0,284.0,355.0,110.0,77.0,105.0,249.0,136.0,154.0,200.0,186.0,286.0,194.0,370.0,287.0,500.0,262.0,445.0,236.0,268.0,495.0,112.0,22680.0,100.0,3393.0,4845.0,2107.0,2279.0,516,26731,49,39,52,2840,195,2716.0,3948.0,6824.0,551.0,565.0,2979.0,20972.0,715
2,Balranald (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,113.0,237.0,229.0,235.0,239.0,142.0,54.0,106.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,141.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,1256.0,20.0,0.0,0.0,0.0,39.0,5.0,0.0,18.0,6.0,315.0,36.0,0.0,15.0,9.0,106.0,7.0,9.0,0.0,8.0,15.0,15.0,22.0,28.0,26.0,23.0,15.0,6.0,3.0,7.0,0.0,0.0,3.0,4.0,0.0,3.0,23.0,15.0,33.0,29.0,49.0,21.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1256.0,10.0,75.0,385.0,100.0,294.0,19,1701,3,5,0,247,0,70.0,89.0,287.0,13.0,22.0,227.0,1568.0,7
