,1101,1201,1502,2201,2308,3104,3105,3200,3202,3204,3206,3207,4102,4215,5102,5104,5105,5202,5204,5205,6102,6201,6203,7103,7107,8102,8104,BE,Z,region
33,5663.0,78.0,6.0,15.0,31.0,7.0,4.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,16.0,0.0,0.0,3.0,0.0,6.0,0.0,7.0,12.0,96.0,300.0,102011034
34,5847.0,120.0,6.0,26.0,27.0,20.0,8.0,0.0,7.0,0.0,0.0,12.0,8.0,0.0,3.0,5.0,4.0,10.0,35.0,6.0,3.0,6.0,6.0,15.0,3.0,12.0,17.0,125.0,341.0,102011035
35,5163.0,115.0,8.0,20.0,31.0,8.0,3.0,3.0,3.0,3.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,3.0,32.0,8.0,0.0,6.0,3.0,11.0,0.0,16.0,24.0,87.0,297.0,102011036
36,4293.0,93.0,7.0,14.0,22.0,12.0,8.0,0.0,0.0,3.0,0.0,6.0,11.0,0.0,0.0,0.0,8.0,6.0,19.0,6.0,9.0,3.0,3.0,10.0,8.0,17.0,18.0,75.0,442.0,102011037
37,5193.0,97.0,8.0,13.0,27.0,13.0,8.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,9.0,3.0,13.0,9.0,58.0,327.0,102011038
38,9151.0,206.0,9.0,29.0,56.0,40.0,8.0,17.0,6.0,23.0,0.0,26.0,15.0,10.0,0.0,14.0,0.0,14.0,20.0,8.0,18.0,5.0,3.0,25.0,8.0,20.0,46.0,234.0,512.0,102011039
39,17361.0,332.0,29.0,58.0,88.0,53.0,35.0,9.0,3.0,13.0,3.0,30.0,20.0,3.0,3.0,11.0,6.0,14.0,79.0,3.0,3.0,3.0,6.0,7.0,4.0,25.0,48.0,234.0,1453.0,102011040
40,7414.0,170.0,6.0,21.0,26.0,27.0,21.0,17.0,3.0,7.0,0.0,10.0,12.0,0.0,3.0,0.0,0.0,3.0,8.0,6.0,10.0,9.0,6.0,15.0,4.0,8.0,21.0,125.0,364.0,102011041
41,10324.0,224.0,20.0,44.0,36.0,18.0,20.0,6.0,3.0,11.0,4.0,11.0,6.0,0.0,7.0,10.0,4.0,8.0,46.0,8.0,9.0,3.0,6.0,11.0,7.0,15.0,26.0,159.0,782.0,102011042
42,9698.0,225.0,22.0,62.0,55.0,27.0,15.0,8.0,0.0,4.0,3.0,8.0,14.0,3.0,3.0,6.0,22.0,17.0,38.0,13.0,14.0,8.0,3.0,22.0,12.0,17.0,34.0,239.0,668.0,102011043
43,17398.0,273.0,9.0,55.0,55.0,39.0,58.0,24.0,6.0,13.0,0.0,23.0,37.0,3.0,0.0,5.0,0.0,16.0,39.0,4.0,10.0,3.0,6.0,23.0,6.0,15.0,29.0,202.0,1032.0,102021044
44,7576.0,163.0,6.0,30.0,31.0,28.0,32.0,9.0,3.0,8.0,3.0,3.0,10.0,8.0,0.0,12.0,3.0,9.0,51.0,3.0,0.0,3.0,5.0,11.0,3.0,8.0,11.0,131.0,501.0,102021045
45,7219.0,118.0,4.0,26.0,46.0,27.0,21.0,3.0,3.0,6.0,3.0,3.0,12.0,3.0,0.0,3.0,0.0,6.0,28.0,3.0,4.0,0.0,3.0,3.0,0.0,7.0,16.0,99.0,450.0,102021046
46,11873.0,218.0,8.0,42.0,51.0,30.0,24.0,14.0,3.0,10.0,3.0,6.0,22.0,0.0,0.0,7.0,0.0,8.0,25.0,6.0,3.0,0.0,4.0,14.0,3.0,11.0,19.0,158.0,806.0,102021047
47,16408.0,318.0,19.0,62.0,85.0,63.0,62.0,24.0,0.0,15.0,0.0,20.0,29.0,3.0,0.0,14.0,3.0,35.0,70.0,8.0,8.0,3.0,10.0,20.0,4.0,8.0,22.0,220.0,973.0,102021048
48,2203.0,56.0,0.0,12.0,15.0,12.0,8.0,7.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,6.0,14.0,33.0,180.0,102021049
49,6956.0,133.0,8.0,18.0,45.0,25.0,15.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,11.0,87.0,476.0,102021050
50,3778.0,94.0,12.0,11.0,25.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,10.0,14.0,5.0,6.0,0.0,0.0,9.0,0.0,3.0,13.0,57.0,200.0,102021051
51,3766.0,64.0,0.0,16.0,12.0,12.0,33.0,5.0,0.0,8.0,0.0,8.0,3.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,5.0,3.0,3.0,0.0,3.0,8.0,55.0,237.0,102021052
52,9506.0,174.0,15.0,28.0,33.0,72.0,42.0,7.0,0.0,12.0,0.0,26.0,14.0,3.0,0.0,0.0,6.0,8.0,30.0,0.0,3.0,3.0,3.0,16.0,3.0,10.0,12.0,128.0,1015.0,102021053
53,7280.0,118.0,3.0,31.0,35.0,24.0,20.0,13.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,3.0,7.0,8.0,16.0,0.0,0.0,6.0,0.0,5.0,0.0,8.0,10.0,89.0,454.0,102021054
54,3483.0,98.0,6.0,14.0,24.0,11.0,3.0,3.0,3.0,3.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,6.0,39.0,3.0,7.0,0.0,7.0,13.0,6.0,8.0,16.0,102.0,252.0,102021055
55,3695.0,77.0,0.0,31.0,27.0,31.0,35.0,7.0,0.0,6.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,6.0,24.0,3.0,3.0,0.0,4.0,7.0,6.0,8.0,10.0,75.0,269.0,102021056
56,5730.0,149.0,13.0,33.0,29.0,17.0,11.0,13.0,6.0,5.0,3.0,6.0,7.0,0.0,0.0,3.0,0.0,11.0,38.0,0.0,8.0,3.0,8.0,8.0,3.0,11.0,9.0,113.0,419.0,102021057
57,19275.0,234.0,19.0,25.0,72.0,26.0,13.0,22.0,3.0,9.0,0.0,14.0,5.0,0.0,3.0,23.0,20.0,10.0,40.0,13.0,25.0,16.0,17.0,31.0,16.0,17.0,60.0,237.0,1094.0,103011058
58,6292.0,62.0,14.0,7.0,27.0,12.0,3.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,11.0,7.0,11.0,6.0,6.0,6.0,7.0,3.0,7.0,49.0,297.0,103011059
59,5132.0,76.0,3.0,6.0,23.0,11.0,8.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,8.0,58.0,312.0,103011060
60,3671.0,74.0,3.0,0.0,10.0,17.0,0.0,3.0,11.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,7.0,3.0,7.0,3.0,6.0,3.0,3.0,0.0,0.0,11.0,3.0,52.0,389.0,103011061
61,6910.0,45.0,3.0,0.0,11.0,3.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,26.0,486.0,103021062
62,8722.0,55.0,7.0,7.0,21.0,15.0,6.0,3.0,0.0,12.0,0.0,15.0,3.0,0.0,0.0,0.0,5.0,0.0,8.0,6.0,4.0,24.0,0.0,6.0,7.0,6.0,3.0,65.0,472.0,103021063
63,4257.0,32.0,3.0,6.0,23.0,6.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,31.0,236.0,103021064
64,9802.0,39.0,0.0,9.0,18.0,21.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,6.0,33.0,439.0,103021065
65,3321.0,18.0,0.0,6.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,146.0,103021066
66,9489.0,88.0,3.0,10.0,33.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,3.0,0.0,18.0,0.0,3.0,0.0,3.0,9.0,21.0,6.0,23.0,56.0,515.0,103021067
67,3185.0,14.0,0.0,0.0,11.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,189.0,103021068
68,5817.0,41.0,3.0,5.0,8.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,372.0,103021069
69,10549.0,92.0,13.0,22.0,31.0,29.0,8.0,11.0,11.0,7.0,7.0,13.0,3.0,3.0,9.0,3.0,8.0,7.0,45.0,7.0,7.0,0.0,3.0,7.0,14.0,9.0,14.0,105.0,630.0,103031070
70,6114.0,45.0,8.0,14.0,22.0,11.0,6.0,7.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,15.0,4.0,3.0,0.0,0.0,6.0,4.0,6.0,8.0,52.0,451.0,103031071
71,8355.0,110.0,0.0,10.0,34.0,14.0,4.0,8.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,18.0,3.0,6.0,0.0,3.0,10.0,3.0,7.0,15.0,121.0,498.0,103031072
72,2990.0,21.0,0.0,3.0,17.0,13.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,218.0,103031073
73,8437.0,76.0,0.0,9.0,20.0,13.0,13.0,12.0,6.0,9.0,0.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,27.0,3.0,3.0,0.0,0.0,10.0,3.0,8.0,26.0,121.0,654.0,103031074
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103031075
75,5508.0,58.0,3.0,8.0,12.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,7.0,32.0,279.0,103041076
76,17911.0,217.0,3.0,21.0,66.0,89.0,3.0,22.0,0.0,16.0,7.0,21.0,0.0,3.0,3.0,3.0,3.0,7.0,58.0,6.0,27.0,3.0,23.0,16.0,13.0,8.0,23.0,221.0,1155.0,103041077
77,11692.0,120.0,3.0,15.0,36.0,34.0,6.0,19.0,3.0,14.0,3.0,13.0,3.0,3.0,0.0,6.0,0.0,7.0,28.0,3.0,5.0,6.0,7.0,18.0,12.0,10.0,10.0,93.0,526.0,103041078
78,8703.0,76.0,0.0,15.0,13.0,48.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,3.0,0.0,4.0,7.0,0.0,4.0,15.0,68.0,455.0,103041079
79,16148.0,97.0,6.0,10.0,36.0,11.0,5.0,3.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,3.0,9.0,3.0,31.0,0.0,8.0,0.0,0.0,16.0,19.0,4.0,15.0,82.0,694.0,104011080
80,12437.0,114.0,6.0,17.0,56.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,10.0,19.0,0.0,3.0,0.0,0.0,11.0,3.0,10.0,25.0,118.0,697.0,104011081
81,12938.0,151.0,8.0,17.0,74.0,22.0,10.0,3.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,5.0,0.0,6.0,32.0,6.0,9.0,3.0,6.0,11.0,3.0,8.0,19.0,111.0,689.0,104011082
82,4225.0,84.0,0.0,7.0,28.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,3.0,0.0,13.0,22.0,62.0,247.0,104021083
83,12713.0,186.0,10.0,21.0,78.0,64.0,14.0,15.0,0.0,3.0,0.0,3.0,7.0,3.0,0.0,9.0,14.0,11.0,29.0,8.0,7.0,9.0,11.0,53.0,3.0,28.0,26.0,197.0,831.0,104021084
84,7164.0,133.0,12.0,26.0,34.0,42.0,7.0,3.0,10.0,3.0,0.0,3.0,7.0,3.0,0.0,7.0,9.0,5.0,24.0,3.0,10.0,4.0,3.0,29.0,7.0,11.0,18.0,114.0,516.0,104021085
85,2900.0,48.0,0.0,3.0,21.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,32.0,149.0,104021086
86,2777.0,30.0,3.0,6.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,6.0,31.0,193.0,104021087
87,6112.0,137.0,7.0,14.0,39.0,15.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,3.0,3.0,0.0,14.0,0.0,7.0,15.0,9.0,27.0,0.0,12.0,33.0,103.0,288.0,104021088
88,14872.0,232.0,20.0,23.0,70.0,32.0,7.0,4.0,0.0,11.0,0.0,3.0,6.0,0.0,0.0,6.0,6.0,3.0,38.0,3.0,4.0,3.0,5.0,29.0,6.0,29.0,28.0,182.0,719.0,104021089
89,4193.0,39.0,6.0,3.0,22.0,4.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,38.0,257.0,104021090
90,8537.0,102.0,6.0,9.0,64.0,14.0,8.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,5.0,21.0,0.0,6.0,6.0,0.0,270.0,0.0,12.0,15.0,104.0,480.0,104021091
91,4853.0,48.0,9.0,8.0,7.0,8.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0,7.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,7.0,45.0,412.0,105011092
92,4537.0,75.0,0.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,7.0,0.0,0.0,3.0,3.0,3.0,6.0,16.0,339.0,105011093
93,4438.0,12.0,3.0,3.0,3.0,12.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,218.0,105011094
94,5531.0,46.0,0.0,7.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,17.0,275.0,105011095
95,6850.0,113.0,10.0,15.0,17.0,10.0,3.0,108.0,13.0,48.0,3.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,26.0,0.0,0.0,3.0,0.0,9.0,0.0,11.0,21.0,227.0,867.0,105011096
96,18008.0,73.0,7.0,10.0,30.0,93.0,43.0,22.0,3.0,16.0,0.0,31.0,0.0,0.0,3.0,4.0,6.0,0.0,42.0,0.0,0.0,0.0,7.0,12.0,26.0,15.0,9.0,74.0,1360.0,105021097
97,3194.0,37.0,0.0,3.0,7.0,7.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,357.0,105021098
98,7693.0,31.0,6.0,7.0,34.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,8.0,0.0,3.0,9.0,6.0,0.0,10.0,51.0,629.0,105031099
99,9958.0,72.0,9.0,15.0,18.0,21.0,3.0,3.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,3.0,3.0,16.0,0.0,8.0,0.0,0.0,23.0,10.0,8.0,14.0,62.0,622.0,105031100
100,13285.0,116.0,11.0,18.0,26.0,23.0,0.0,3.0,0.0,3.0,0.0,34.0,0.0,3.0,0.0,3.0,4.0,9.0,12.0,0.0,6.0,0.0,0.0,20.0,8.0,4.0,13.0,96.0,798.0,105031101
101,6644.0,65.0,6.0,10.0,13.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,9.0,0.0,5.0,0.0,6.0,3.0,6.0,3.0,10.0,36.0,486.0,105031102
102,3991.0,27.0,0.0,3.0,13.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,205.0,105031103
103,4241.0,29.0,3.0,6.0,12.0,79.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,16.0,227.0,105031104
104,6193.0,37.0,3.0,4.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,7.0,21.0,303.0,105031105
105,7626.0,50.0,3.0,9.0,34.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,13.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,11.0,58.0,555.0,105031106
106,7050.0,88.0,3.0,6.0,24.0,10.0,12.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,6.0,0.0,3.0,8.0,3.0,3.0,19.0,92.0,538.0,106011107
107,16315.0,140.0,16.0,7.0,37.0,10.0,7.0,0.0,3.0,3.0,0.0,7.0,3.0,3.0,0.0,4.0,16.0,7.0,41.0,0.0,12.0,3.0,9.0,12.0,3.0,7.0,9.0,95.0,1178.0,106011108
108,4650.0,60.0,0.0,3.0,26.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,12.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,14.0,47.0,472.0,106011109
109,7096.0,34.0,0.0,4.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,40.0,399.0,106011110
110,13185.0,79.0,7.0,10.0,28.0,8.0,3.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,39.0,3.0,3.0,0.0,3.0,4.0,3.0,6.0,9.0,66.0,670.0,106011111
111,11903.0,268.0,3.0,14.0,35.0,6.0,10.0,15.0,3.0,0.0,0.0,10.0,0.0,3.0,0.0,8.0,7.0,6.0,44.0,8.0,8.0,7.0,0.0,6.0,3.0,10.0,31.0,69.0,847.0,106011112
