28,8054,6,614,25,57,29,32,17,6,0,0,7,11,8,0,3,0,0,3,3,14,7,15,7,9,3,15,11,25,40,50,647,102011029
29,2860,0,204,6,25,15,26,15,0,0,0,36,0,6,4,9,0,0,0,3,3,3,6,5,10,9,10,11,13,20,45,422,102011030
30,9978,21,1065,47,70,74,25,22,7,6,0,18,10,19,4,11,7,6,6,7,8,14,44,10,31,15,31,21,34,84,59,692,102011031
31,12480,17,917,53,68,74,31,14,14,11,0,10,17,10,6,10,14,3,29,12,27,31,89,11,86,78,68,29,57,82,62,1653,102011032
32,5053,25,440,15,28,30,20,0,6,0,0,10,7,11,0,15,0,0,6,4,3,10,35,3,13,3,12,13,14,39,20,309,102011033
33,5746,10,485,30,34,36,15,6,4,0,0,0,8,7,0,0,0,4,0,0,6,4,17,5,13,3,12,15,15,27,16,330,102011034
34,5550,10,441,23,26,27,13,8,0,3,4,12,6,9,0,0,0,0,10,0,6,8,37,6,28,9,16,10,29,25,35,330,102011035
35,5481,8,478,25,17,19,10,4,3,3,0,6,5,3,0,3,3,0,6,0,10,17,32,6,14,6,17,11,21,18,30,279,102011036
36,4590,6,455,21,27,22,6,7,6,6,3,4,7,6,0,3,6,4,7,8,7,13,29,6,23,3,21,19,23,42,22,411,102011037
37,4991,0,408,11,21,28,13,8,0,0,0,0,4,6,0,0,0,3,6,0,0,13,6,3,10,0,9,11,12,20,16,471,102011038
38,8979,16,932,39,43,65,27,11,12,4,3,24,13,17,0,7,5,0,19,3,18,19,24,6,26,7,21,36,78,124,109,865,102011039
39,16266,30,1083,51,65,77,67,32,6,0,0,25,27,24,3,9,0,3,11,7,13,9,63,5,35,10,21,27,56,53,99,2482,102011040
40,7293,8,482,23,38,21,19,15,18,0,0,18,3,12,0,3,0,0,4,3,3,10,9,6,14,0,7,14,25,43,29,596,102011041
41,9953,30,759,47,41,25,26,15,8,5,6,14,17,8,4,12,0,0,13,6,18,11,67,4,19,11,14,21,31,35,28,1367,102011042
42,9030,17,782,48,57,58,23,15,4,0,0,13,18,15,0,0,3,3,6,0,23,11,61,10,27,6,40,23,30,46,44,460,102011043
43,17212,16,1036,59,67,60,64,55,7,6,0,22,9,27,6,6,3,4,9,3,10,15,44,6,22,5,24,14,43,22,26,1370,102021044
44,8404,8,454,12,23,30,36,42,10,3,6,7,5,8,0,8,8,0,3,3,9,13,45,7,5,0,9,6,14,41,9,477,102021045
45,6984,7,504,18,41,39,23,21,10,5,0,8,8,7,0,0,3,0,3,3,3,4,17,4,14,0,3,7,10,8,5,591,102021046
46,12202,9,794,37,54,53,25,24,10,4,6,16,8,11,0,5,0,0,7,0,10,15,28,3,18,9,30,14,34,38,26,654,102021047
47,16006,24,1027,54,71,72,57,59,17,6,0,17,17,23,0,12,5,0,11,0,26,11,82,8,26,9,20,18,36,34,29,1122,102021048
48,2183,0,118,21,10,13,7,9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,3,0,6,9,0,23,204,102021049
49,7737,6,555,22,35,46,21,18,5,0,0,6,8,4,3,0,0,4,0,0,0,10,7,0,3,0,0,3,14,8,27,580,102021050
50,3557,6,281,0,14,27,14,6,0,0,3,0,0,0,3,0,3,0,0,6,9,8,20,3,5,4,13,12,16,10,9,175,102021051
51,4130,0,233,16,27,19,14,38,3,0,0,9,6,3,0,0,0,5,0,0,4,0,9,3,4,0,6,4,10,0,26,338,102021052
52,9030,6,454,16,32,28,65,56,9,3,6,30,14,11,0,8,7,0,3,7,11,11,26,3,23,9,21,11,19,22,23,1173,102021053
53,7119,6,513,21,25,36,20,14,9,3,4,10,12,0,0,8,3,0,7,15,6,5,17,4,11,0,9,9,14,15,12,597,102021054
54,3779,3,264,24,11,18,12,5,3,0,0,3,7,12,3,0,3,0,6,0,7,7,37,0,24,0,36,7,23,34,16,307,102021055
55,7704,3,632,29,31,37,38,42,9,6,0,9,13,12,0,3,0,3,5,0,6,0,58,7,9,5,13,20,26,41,27,504,102021056
56,5809,9,345,22,13,21,20,7,11,5,0,10,6,9,0,0,8,0,3,0,14,8,50,3,59,4,21,11,10,22,14,451,102021057
57,19356,21,565,29,77,64,26,12,14,7,7,13,16,4,6,30,3,4,12,20,7,32,54,14,45,20,31,18,64,69,85,1142,103011058
58,7371,11,191,5,18,29,14,4,0,3,0,0,8,0,0,13,0,0,0,0,3,0,17,6,18,25,4,6,6,13,51,330,103011059
59,5148,3,211,6,27,22,6,8,6,0,0,3,0,0,0,6,0,3,3,4,4,6,8,0,0,0,3,5,6,9,14,232,103011060
60,4021,6,136,6,18,16,15,0,12,11,0,3,3,0,0,0,0,6,3,0,0,6,10,0,13,5,5,13,7,6,14,241,103011061
61,6402,3,64,0,12,8,0,6,0,0,0,6,0,0,0,0,0,0,3,0,3,3,7,0,6,0,0,3,0,16,15,394,103021062
62,8233,6,182,9,34,14,12,7,6,0,0,8,3,3,4,0,0,0,3,3,6,3,4,3,7,0,3,0,7,11,30,425,103021063
63,4614,3,126,6,8,13,4,9,3,0,0,7,3,0,0,0,0,0,0,0,0,3,9,0,6,0,3,0,3,8,21,250,103021064
64,9199,0,169,12,15,21,19,4,0,0,0,9,0,0,0,0,0,0,0,5,0,0,16,0,9,0,9,4,9,14,17,610,103021065
65,3253,0,84,3,15,11,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,3,3,0,3,3,3,3,6,0,7,137,103021066
66,9612,3,179,9,30,34,0,0,0,0,0,0,13,0,4,0,0,0,3,0,8,0,23,0,10,3,16,3,17,16,15,526,103021067
67,2961,0,52,0,10,9,4,4,0,0,0,0,0,3,0,5,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,194,103021068
68,5645,5,114,9,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,6,0,4,3,0,15,13,343,103021069
69,10310,11,363,20,43,30,32,9,9,7,6,12,13,0,0,18,0,0,3,4,7,12,48,6,39,3,9,9,16,10,28,594,103031070
70,6227,6,297,8,37,30,12,9,7,0,0,0,10,3,0,4,4,0,7,3,0,3,17,3,7,0,9,6,12,6,6,549,103031071
71,8382,7,252,13,29,34,15,0,4,0,0,11,3,3,0,7,0,0,3,9,3,4,24,5,22,0,11,7,14,14,30,558,103031072
72,2820,0,127,0,20,15,17,3,3,0,0,0,12,0,0,0,3,0,0,0,3,6,3,0,6,0,3,4,6,12,10,229,103031073
73,8176,0,346,8,52,25,16,18,11,3,0,12,6,0,0,7,0,0,0,4,3,7,22,3,0,0,15,11,19,21,18,680,103031074
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103031075
75,5718,0,167,10,27,16,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,5,3,4,4,7,6,10,264,103041076
76,16474,10,406,15,59,47,82,6,8,3,5,18,27,3,0,10,0,0,6,0,6,11,46,9,40,3,19,13,29,35,32,1450,103041077
77,12114,7,281,16,35,30,24,6,17,4,0,18,22,0,0,0,13,0,5,0,5,18,39,7,36,9,17,8,23,11,23,737,103041078
78,9207,4,256,13,43,23,39,3,6,3,0,0,8,0,0,0,0,3,0,0,6,3,19,3,8,6,7,5,11,24,17,482,103041079
79,15757,9,335,12,32,46,7,3,8,0,0,8,3,0,0,3,3,0,0,7,3,7,31,3,9,3,17,6,15,11,46,1042,104011080
80,12904,4,511,15,62,63,12,12,0,0,0,4,6,0,0,4,0,0,7,0,7,3,26,0,8,0,13,11,29,20,40,726,104011081
81,13474,5,640,17,59,65,17,10,5,0,0,6,3,8,0,0,6,0,6,0,3,10,34,3,13,3,8,13,30,22,57,790,104011082
82,4729,4,371,15,73,29,6,3,0,0,0,0,3,0,0,0,0,0,3,3,3,5,7,3,3,0,0,12,24,26,39,319,104021083
83,13647,26,674,22,65,80,51,14,9,6,0,11,9,16,0,5,5,0,9,12,10,31,24,8,16,0,61,32,32,34,86,922,104021084
84,7084,27,435,21,36,34,44,7,6,6,0,6,7,9,6,0,9,0,5,3,8,7,26,6,25,6,32,14,23,26,108,626,104021085
85,3092,0,198,8,36,18,4,8,3,0,0,0,0,6,0,0,0,0,5,0,0,3,3,0,0,0,5,6,10,11,13,165,104021086
86,2734,0,135,9,8,6,3,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,8,6,0,0,6,3,8,5,18,177,104021087
87,6154,9,430,22,52,59,12,8,6,0,0,6,13,7,0,5,3,0,3,7,0,10,16,6,16,6,19,16,46,39,95,447,104021088
88,15810,21,856,22,96,84,29,11,0,0,0,8,7,6,0,4,6,0,16,5,11,13,60,3,15,3,27,38,22,28,75,848,104021089
89,3640,6,223,7,17,22,3,3,3,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,3,0,0,7,11,8,7,221,104021090
90,8728,0,547,19,71,43,10,9,3,0,0,3,6,3,0,3,0,0,6,3,3,6,20,3,5,0,238,14,15,20,28,447,104021091
91,4243,0,38,3,10,6,4,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,4,0,7,4,4,0,11,6,29,421,105011092
92,4358,0,80,0,4,10,6,3,3,0,0,0,0,0,0,0,0,0,3,0,8,6,27,0,6,0,0,11,6,3,6,510,105011093
93,4011,0,29,0,16,0,3,0,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,8,10,249,105011094
94,4927,4,53,9,4,9,3,5,4,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,9,0,0,0,11,292,105011095
95,6186,4,155,17,52,23,12,3,63,15,7,7,10,0,0,0,0,0,0,0,0,6,23,0,12,0,3,12,18,15,37,672,105011096
96,16761,8,311,4,45,29,81,39,17,0,0,20,7,3,0,3,0,0,6,8,0,7,37,3,12,4,19,6,16,24,44,1616,105021097
97,2659,3,38,0,17,8,5,4,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,0,3,0,3,33,191,105021098
98,7139,5,205,7,30,30,0,0,0,0,3,6,8,0,0,0,0,0,0,3,6,6,14,3,11,5,4,3,12,10,17,523,105031099
99,9300,12,136,11,10,11,15,0,4,0,0,7,6,6,3,10,3,0,3,0,4,12,14,6,3,4,21,3,11,0,18,707,105031100
100,13278,8,194,18,19,21,23,4,0,0,0,27,7,5,0,19,4,0,7,4,5,14,23,0,43,6,36,10,28,22,36,1253,105031101
101,6274,9,95,7,13,14,11,0,3,0,0,3,3,4,0,3,0,0,0,0,3,6,13,0,15,0,15,3,0,5,15,699,105031102
102,4338,0,99,3,21,12,4,0,3,0,0,6,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,5,12,11,13,358,105031103
103,4088,3,59,3,4,9,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,7,0,6,0,0,0,6,3,0,305,105031104
104,5905,3,98,3,16,16,15,6,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,14,324,105031105
105,7536,4,152,5,24,22,0,7,3,0,0,3,0,0,0,0,3,0,0,7,5,6,20,3,9,0,8,3,7,11,17,561,105031106
106,7326,5,235,10,62,22,8,8,6,0,0,0,13,4,0,3,0,0,9,0,6,7,9,3,0,3,7,3,17,6,90,521,106011107
107,16045,18,509,9,61,29,12,7,7,0,0,6,8,7,0,12,5,0,11,12,3,11,40,3,36,12,16,8,16,9,39,1175,106011108
108,5324,0,238,14,23,21,8,9,3,0,0,0,0,3,0,0,0,0,3,0,6,7,9,0,0,0,6,3,10,14,13,424,106011109
109,7044,0,199,6,25,13,8,0,6,0,0,0,0,0,0,0,0,0,0,0,6,8,4,0,3,0,3,6,13,6,22,508,106011110
110,13635,12,409,9,58,23,8,12,13,0,3,7,7,3,0,6,0,0,7,0,0,4,31,3,8,0,6,6,10,0,14,649,106011111
111,13172,11,337,29,30,36,0,13,4,0,0,6,6,0,20,0,3,0,7,4,3,15,48,6,23,7,11,6,22,63,31,835,106011112
112,4241,3,140,12,20,15,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,6,11,0,0,0,3,0,10,25,10,288,106011113
113,3709,3,119,3,30,11,6,0,6,0,0,0,21,0,0,0,0,0,3,3,6,0,8,0,12,0,8,0,8,13,6,355,106021114
114,20546,10,558,27,114,60,21,8,5,0,0,16,42,8,5,5,7,0,8,11,10,32,62,6,66,6,51,17,48,62,43,1335,106021115
115,4896,0,195,10,19,19,0,0,0,0,0,6,8,0,0,3,0,0,0,0,3,4,8,3,0,8,3,0,13,13,11,231,106021116
116,14193,10,347,13,83,32,15,7,5,0,0,0,28,6,0,3,0,0,9,0,5,10,51,3,6,0,26,15,22,31,25,877,106021117
117,7197,0,213,6,33,12,7,6,6,0,3,3,10,7,0,3,4,0,13,4,0,7,29,0,0,3,9,6,12,6,12,287,106021118
118,4536,0,282,4,50,33,11,6,0,0,0,7,3,6,0,0,0,0,9,0,3,9,18,3,3,0,3,6,9,11,21,255,106031119
119,4680,3,321,9,28,24,13,10,7,0,0,0,3,4,6,0,0,0,0,0,0,5,19,3,8,0,0,7,11,13,7,356,106031120
120,14053,12,1130,49,92,81,59,39,9,3,0,24,25,17,3,5,10,0,15,3,6,36,32,11,15,16,25,33,74,47,150,1249,106031121
121,11388,15,426,3,60,36,17,4,9,4,3,6,16,0,4,0,0,0,7,6,0,47,44,9,10,0,7,4,19,21,25,786,106031122
122,4121,3,142,3,11,11,7,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,6,0,0,3,4,0,8,19,9,240,106031123
123,3402,0,237,9,33,24,6,3,3,0,0,3,8,6,3,0,0,0,0,8,4,3,7,3,7,9,13,3,11,11,20,261,106031124
124,9881,4,463,14,42,49,14,6,9,3,6,7,10,0,0,0,0,0,5,3,9,29,20,3,14,6,9,20,22,15,17,505,106031125
125,9829,0,162,17,15,16,10,4,3,0,0,6,3,3,0,7,6,0,13,3,0,8,18,7,11,3,6,6,11,12,23,838,106041126
126,3655,3,122,16,7,13,3,4,4,0,0,3,3,3,0,0,0,0,6,8,0,0,6,0,6,0,0,3,3,6,29,160,106041127
127,4701,0,126,10,10,10,6,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,13,0,7,15,0,6,7,9,19,256,106041128
128,6641,6,186,24,22,19,13,3,3,0,0,3,0,3,3,0,0,0,0,0,0,6,17,3,0,0,11,6,13,3,28,443,106041129
129,16098,15,1125,32,233,81,982,212,125,30,1752,220,99,14,9,202,119,9,21,144,0,8,177,3,24,18,14,11,15,20,65,2043,107011130
130,16089,20,2269,54,178,121,170,91,40,27,118,26,41,12,0,12,19,8,15,18,12,12,109,3,24,11,30,8,25,20,32,934,107011131
131,5630,6,531,17,36,20,50,7,20,17,50,7,16,0,0,5,8,0,7,12,3,6,51,3,25,3,10,9,6,7,12,294,107011132
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107011133
133,11624,6,819,18,106,63,223,34,56,25,328,46,25,13,0,49,29,0,12,37,9,12,62,4,36,11,53,15,34,26,55,1108,107011134
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107021135
135,10227,7,801,23,110,44,50,18,26,12,28,10,16,3,0,6,3,0,3,0,6,11,50,5,4,4,15,13,15,11,16,550,107031136
136,5360,0,573,8,63,55,19,20,13,8,13,8,16,7,0,0,3,0,3,13,0,0,23,6,9,0,4,6,7,8,18,391,107031137
137,5197,3,472,22,32,21,27,12,5,3,3,13,10,6,0,3,0,0,8,0,7,0,5,0,19,0,3,7,31,27,22,308,107031138
138,4672,0,341,8,30,17,20,14,9,6,10,3,0,3,0,3,0,0,0,0,3,5,9,0,7,3,6,10,14,20,10,221,107031139
139,5480,3,357,21,25,18,31,13,3,0,3,6,4,4,0,4,0,0,6,0,7,9,6,4,8,6,3,8,22,14,26,309,107031140
140,8415,7,665,20,67,39,79,73,29,9,239,21,12,16,0,3,35,0,18,10,11,3,34,4,10,7,10,6,27,30,13,665,107031141
141,6807,5,646,14,157,58,70,30,48,24,221,25,24,9,6,6,20,7,6,25,3,5,26,4,9,0,0,9,14,13,21,622,107031142
142,14248,7,1662,46,238,86,210,112,79,27,360,76,39,15,0,24,72,0,21,11,3,6,52,3,14,3,9,24,18,21,29,1338,107031143
143,13320,20,994,38,119,119,672,17,71,24,92,86,61,14,6,70,161,0,42,142,39,34,79,15,202,27,64,29,49,49,177,919,107041144
144,11188,20,903,36,90,122,324,12,55,28,119,53,56,7,0,67,39,3,17,64,11,11,55,4,55,5,30,19,27,29,46,862,107041145
145,13647,23,967,45,156,89,316,29,83,35,283,123,46,26,9,38,35,4,43,36,40,44,50,15,452,26,82,29,62,43,208,894,107041146
146,6776,3,467,19,36,17,15,6,5,0,0,6,3,3,0,6,3,0,3,4,0,6,14,3,3,5,17,16,42,62,26,288,107041147
147,7986,3,596,32,79,48,28,6,13,0,9,15,14,0,0,9,0,0,8,13,10,4,12,7,9,6,10,24,53,51,59,457,107041148
148,15518,23,1099,62,144,100,320,26,208,123,607,255,105,26,20,77,141,12,94,96,67,59,124,34,688,72,159,71,85,56,450,2539,107041149
149,13806,18,1115,33,129,122,93,20,15,5,33,27,26,9,7,30,14,0,15,30,7,12,40,3,21,6,8,31,53,87,53,1009,107041150
150,3507,0,158,0,11,6,11,3,3,0,4,3,6,3,0,0,0,3,3,0,0,3,3,3,0,0,3,6,3,4,13,232,108011151
151,11267,3,610,29,52,40,28,14,0,0,0,8,8,8,0,6,0,3,0,0,7,13,24,0,12,5,11,24,15,27,25,904,108011152
152,4648,0,289,13,42,34,12,11,4,0,0,6,3,0,0,0,0,0,3,0,6,0,7,0,6,0,4,9,20,18,35,323,108011153
153,4916,3,263,11,18,22,13,14,0,0,0,3,4,0,0,3,0,0,7,3,3,6,18,3,13,0,0,4,13,0,6,327,108011154
154,11924,11,321,8,38,32,10,17,0,0,0,10,10,3,0,8,3,0,3,6,3,7,44,0,13,7,13,8,18,12,11,997,108021155
155,7911,18,346,8,43,34,10,14,0,0,0,3,3,0,0,0,3,3,3,0,4,3,16,0,8,0,6,3,15,13,26,630,108021156
156,3782,6,153,6,11,11,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,10,0,42,352,108021157
157,5474,11,393,10,35,40,16,8,3,0,0,3,4,5,0,0,0,0,8,0,3,0,8,0,7,0,7,6,13,8,26,426,108021158
158,5752,8,326,13,44,17,4,0,7,0,0,0,0,6,0,0,3,0,3,6,6,3,11,0,0,0,6,3,19,15,32,422,108021159
159,4210,4,210,6,22,16,3,4,0,3,0,4,0,3,0,0,0,0,0,0,0,6,3,3,3,0,6,4,13,0,13,226,108021160
160,322,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,17,10,108031161
161,12607,0,756,24,59,66,10,8,0,0,0,9,13,8,0,0,0,0,3,3,6,9,21,3,20,0,17,19,19,30,36,773,108041162
162,21461,24,1565,48,101,117,59,26,6,0,0,13,17,18,0,5,8,0,21,6,14,26,56,12,30,6,37,54,73,64,181,1358,108041163
163,11231,9,859,34,74,68,20,12,12,0,0,7,14,3,0,3,0,0,5,6,3,10,35,5,30,3,27,19,21,48,75,887,108041164
164,4179,3,164,11,30,22,9,0,3,0,0,3,0,0,0,0,0,0,0,3,3,3,12,0,4,0,4,6,16,3,17,287,108041165
165,8007,3,327,11,36,30,3,3,0,0,0,6,8,3,0,3,0,0,4,0,4,5,18,6,6,0,6,3,18,10,10,671,108041166
166,4221,0,158,3,9,12,3,0,6,0,0,3,0,0,0,0,0,0,0,6,0,6,4,3,3,0,6,6,4,8,20,244,108051167
167,7168,0,420,21,39,52,13,9,10,3,0,4,8,3,0,3,0,0,3,4,10,3,18,3,4,0,3,9,15,19,17,431,108051168
168,17294,12,523,18,66,70,22,10,3,0,0,6,9,15,7,6,3,6,3,3,9,10,69,3,26,3,17,14,28,16,38,1115,108051169
169,9390,6,431,13,61,59,15,25,0,0,0,3,7,8,0,3,0,0,4,0,6,5,8,0,0,0,5,11,20,15,19,543,108051170
170,4877,3,159,0,15,28,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,4,7,0,4,0,0,3,8,11,4,285,108051171
171,9448,4,334,8,50,42,18,3,11,0,0,14,9,8,0,3,0,3,7,0,0,9,27,0,12,3,13,12,15,25,21,493,109011172
172,8074,12,224,3,49,46,27,5,3,6,0,7,6,6,0,0,0,0,9,6,3,6,28,3,6,3,19,7,12,28,25,605,109011173
173,9061,6,363,16,63,40,19,3,12,3,5,29,14,3,4,6,0,0,6,4,4,10,30,5,16,10,35,16,29,50,99,713,109011174
174,9451,0,240,6,52,40,6,6,6,0,0,6,6,0,0,0,0,0,0,3,3,6,12,0,4,0,9,7,28,11,24,490,109011175
175,12090,20,346,17,115,76,50,3,22,3,0,17,17,3,0,15,0,0,4,0,3,9,65,4,10,6,21,10,15,25,22,868,109011176
176,3085,5,52,0,8,0,29,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,3,5,9,176,109021177
177,5485,5,122,6,15,17,69,6,7,0,0,7,0,0,0,0,3,0,3,0,0,0,4,0,0,0,24,6,5,4,23,438,109021178
178,3218,4,45,0,9,6,80,0,3,0,0,5,0,0,0,0,0,0,6,0,0,0,7,0,0,0,22,0,0,0,15,273,109021179
179,5171,6,180,6,28,32,15,8,0,3,0,0,6,3,6,0,0,0,0,4,0,3,0,0,6,0,3,3,3,3,9,230,109031180
180,5420,3,209,10,23,27,6,7,3,3,0,0,3,0,7,0,0,0,3,0,3,0,23,3,10,0,0,3,6,3,16,385,109031181
181,6500,0,153,6,11,16,31,0,3,0,0,9,6,0,3,3,0,0,0,4,0,3,7,3,11,0,0,0,5,17,9,404,109031182
182,6618,0,137,3,13,21,18,0,0,0,0,3,0,0,0,0,3,0,4,0,0,4,7,3,0,0,5,0,0,11,10,534,109031183
183,3992,0,147,3,16,16,8,6,3,0,0,3,6,0,0,0,0,0,6,7,0,0,7,0,6,0,3,0,3,8,23,319,109031184
184,8019,0,269,5,35,54,32,4,4,0,0,5,0,0,5,0,0,0,0,0,0,4,27,0,12,3,20,4,9,6,33,426,109031185
185,18744,31,587,23,97,66,22,0,6,0,0,4,17,7,3,13,4,0,25,4,33,43,38,16,168,35,73,41,111,86,158,1238,110011186
186,3745,3,68,6,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,27,244,110011187
187,5012,0,145,0,21,19,5,0,0,0,0,3,3,4,0,3,0,0,0,0,4,3,3,6,6,0,0,16,19,13,24,236,110011188
188,2889,0,61,3,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,7,3,12,150,110011189
189,7816,0,231,9,25,28,6,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,12,3,7,0,7,3,12,8,11,461,110021190
190,10316,0,173,7,26,13,19,3,0,0,0,0,3,0,0,3,0,0,9,5,6,7,10,0,12,0,3,13,29,17,11,561,110021191
191,4162,0,112,0,15,13,16,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,80,7,23,279,110021192
192,5507,4,100,6,17,10,6,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,3,6,7,0,14,287,110021193
193,5762,0,185,15,31,19,26,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,16,0,6,0,7,3,18,0,30,311,110021194
194,7155,7,116,0,18,31,26,0,28,8,0,10,14,3,0,6,0,4,4,0,3,4,6,0,23,7,21,0,9,9,10,1119,110031195
